Fetching 10 files:   0%|          | 0/10 [00:00<?, ?it/s]Fetching 10 files: 100%|██████████| 10/10 [00:00<00:00, 41817.59it/s]
2026-04-25T17:23:24.798717+00:00 cache 133/180 extra_logic_ordering_00
2026-04-25T17:23:25.143947+00:00 cache 134/180 extra_logic_ordering_01
2026-04-25T17:23:25.489024+00:00 cache 135/180 extra_logic_ordering_02
2026-04-25T17:23:25.834250+00:00 cache 136/180 extra_logic_ordering_03
2026-04-25T17:23:26.179818+00:00 cache 137/180 extra_logic_ordering_04
2026-04-25T17:23:26.525359+00:00 cache 138/180 extra_logic_ordering_05
2026-04-25T17:23:26.870520+00:00 cache 139/180 extra_logic_ordering_06
2026-04-25T17:23:27.215982+00:00 cache 140/180 extra_logic_ordering_07
2026-04-25T17:23:27.561413+00:00 cache 141/180 extra_logic_ordering_08
2026-04-25T17:23:27.906805+00:00 cache 142/180 extra_logic_ordering_09
2026-04-25T17:23:28.252582+00:00 cache 143/180 extra_logic_ordering_10
2026-04-25T17:23:28.602185+00:00 cache 144/180 extra_logic_ordering_11
2026-04-25T17:23:28.951435+00:00 cache 145/180 extra_planning_00
2026-04-25T17:23:29.296845+00:00 cache 146/180 extra_planning_01
2026-04-25T17:23:29.642512+00:00 cache 147/180 extra_planning_02
2026-04-25T17:23:29.987766+00:00 cache 148/180 extra_planning_03
2026-04-25T17:23:30.333240+00:00 cache 149/180 extra_planning_04
2026-04-25T17:23:30.678648+00:00 cache 150/180 extra_planning_05
2026-04-25T17:23:31.023958+00:00 cache 151/180 extra_planning_06
2026-04-25T17:23:31.369112+00:00 cache 152/180 extra_planning_07
2026-04-25T17:23:31.714562+00:00 cache 153/180 extra_planning_08
2026-04-25T17:23:32.059654+00:00 cache 154/180 extra_planning_09
2026-04-25T17:23:32.404548+00:00 cache 155/180 extra_planning_10
2026-04-25T17:23:32.751695+00:00 cache 156/180 extra_planning_11
2026-04-25T17:23:33.098906+00:00 cache 157/180 trip_bank
2026-04-25T17:23:33.451138+00:00 cache 158/180 trip_city_hall
2026-04-25T17:23:33.801962+00:00 cache 159/180 trip_dentist
2026-04-25T17:23:34.154876+00:00 cache 160/180 trip_doctor
2026-04-25T17:23:34.505946+00:00 cache 161/180 trip_pharmacy
2026-04-25T17:23:34.856719+00:00 cache 162/180 trip_tailor
2026-04-25T17:23:35.206848+00:00 cache 163/180 extra_probability_00
2026-04-25T17:23:35.407000+00:00 cache 164/180 extra_probability_01
2026-04-25T17:23:35.607546+00:00 cache 165/180 extra_probability_02
2026-04-25T17:23:35.807765+00:00 cache 166/180 extra_probability_03
2026-04-25T17:23:36.008606+00:00 cache 167/180 extra_probability_04
2026-04-25T17:23:36.208976+00:00 cache 168/180 extra_probability_05
